DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,ORIGEM DE PREÇO ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA,CUSTO MATERIAL,% MATERIAL,CUSTO EQUIPAMENTO,% EQUIPAMENTO,CUSTO SERVICOS TERCEIROS,% SERVICOS TERCEIROS,CUSTO OUTROS,% OUTROS,VINCULO
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,0000000","0,31","1,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,14153.0,"FITA METALICA PERFURADA, L = *18* MM, ROLO DE 30 M, CARGA RECOMENDADA = *30* KGF",UN,ATRIBUÍDO SÃO PAULO,"0,0600000","60,92","3,65",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,34643.0,"CAIXA DE INSPECAO PARA ATERRAMENTO E PARA RAIOS, EM POLIPROPILENO, DIAMETRO = 300 MM X ALTURA = 400 MM",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","44,22","44,22",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,39809.0,"CAIXA PARA MEDIDOR POLIFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","169,28","169,28",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,39996.0,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",M,COEFICIENTE DE REPRESENTATIVIDADE,"0,1664000","4,60","0,76",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",INSUMO,39997.0,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,35","0,70",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,3897000","21,46","8,36",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"3,5078000","26,28","92,18",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,91872.0,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"6,0500000","16,57","100,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,91885.0,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","11,79","11,79",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,91917.0,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","19,03","19,03",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,91919.0,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","20,66","20,66",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,91933.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"22,2000000","15,53","344,76",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,93673.0,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","97,62","97,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,96977.0,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"1,9500000","56,03","109,25",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,96986.0,"HASTE DE ATERRAMENTO, DIÂMETRO 3/4"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","109,68","109,68",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,100578.0,"ASSENTAMENTO DE POSTE DE CONCRETO COM COMPRIMENTO NOMINAL DE 9 M, CARGA NOMINAL MENOR OU IGUAL A 1000 DAN, ENGASTAMENTO SIMPLES COM 1,5 M DE SOLO (NÃO INCLUI FORNECIMENTO). AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","481,38","481,38",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101505.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 10 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.695,14",COMPOSICAO,104749.0,"CONECTOR GRAMPO METÁLICO TIPO OLHAL, PARA SPDA, PARA HASTE DE ATERRAMENTO DE 3/4'' E CABOS DE 10 A 50 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","18,31","18,31",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",,,,,,,,,"346,68","18,3275792","1.538,21","81,3171162","6,72","0,3553046","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,1094.0,"ARMACAO VERTICAL COM HASTE E CONTRA-PINO, EM CHAPA DE ACO GALVANIZADO 3/16"", COM 1 ESTRIBO, SEM ISOLADOR",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","18,24","18,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,3398.0,"ISOLADOR DE PORCELANA, TIPO ROLDANA, DIMENSOES DE *72* X *72* MM, PARA USO EM BAIXA TENSAO",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","5,92","5,92",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,4346.0,"PARAFUSO DE FERRO POLIDO, SEXTAVADO, COM ROSCA PARCIAL, DIAMETRO 5/8"", COMPRIMENTO 6"", COM PORCA E ARRUELA DE PRESSAO MEDIA",UN,COEFICIENTE DE REPRESENTATIVIDADE,"3,0000000","11,67","35,01",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,11267.0,"ARRUELA LISA, REDONDA, DE LATAO POLIDO, DIAMETRO NOMINAL 5/8"", DIAMETRO EXTERNO = 34 MM, DIAMETRO DO FURO = 17 MM, ESPESSURA = *2,5* MM",UN,ATRIBUÍDO SÃO PAULO,"2,0000000","1,43","2,86",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,0000000","0,31","1,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,14153.0,"FITA METALICA PERFURADA, L = *18* MM, ROLO DE 30 M, CARGA RECOMENDADA = *30* KGF",UN,ATRIBUÍDO SÃO PAULO,"0,0600000","60,92","3,65",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,34643.0,"CAIXA DE INSPECAO PARA ATERRAMENTO E PARA RAIOS, EM POLIPROPILENO, DIAMETRO = 300 MM X ALTURA = 400 MM",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","44,22","44,22",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,39809.0,"CAIXA PARA MEDIDOR POLIFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","169,28","169,28",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,39996.0,"VERGALHAO ZINCADO ROSCA TOTAL, 1/4"" (6,3 MM)",M,COEFICIENTE DE REPRESENTATIVIDADE,"0,1664000","4,60","0,76",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",INSUMO,39997.0,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,35","0,70",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,3897000","21,46","8,36",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"3,5078000","26,28","92,18",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",COMPOSICAO,91872.0,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"6,0500000","16,57","100,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",COMPOSICAO,91885.0,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","11,79","11,79",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,FORNECIMENTO DE MAT/MO P/ELETRIFICACAO E ILUMINACA,172.0,,,101506.0,"ENTRADA DE ENERGIA ELÉTRICA, AÉREA, TRIFÁSICA, COM CAIXA DE SOBREPOR, CABO DE 16 MM2 E DISJUNTOR DIN 50A (NÃO INCLUSO O POSTE DE CONCRETO). AF_07/2020_PS",UN,ATRIBUÍDO SÃO PAULO,"1.891,61",COMPOSICAO,91917.0,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","19,03","19,03",,,,,,,,,,,CAIXA REFERENCIAL
